round,prediction,actual,result,bet,profit,balance
187,莊,莊,贏,100,95.0,-335.0
188,莊,莊,贏,100,95.0,-240.0
189,莊,莊,贏,100,95.0,-145.0
190,莊,閒,輸,100,-100.0,-245.0
191,莊,和,和局,0,0.0,-245.0
192,莊,莊,贏,100,95.0,-150.0
193,莊,閒,輸,100,-100.0,-250.0
194,莊,莊,贏,100,95.0,-155.0
195,莊,莊,贏,100,95.0,-60.0
196,莊,莊,贏,100,95.0,35.0
197,莊,閒,輸,100,-100.0,-65.0
198,莊,閒,輸,100,-100.0,-165.0
199,莊,莊,贏,100,95.0,-70.0
200,莊,閒,輸,100,-100.0,-170.0
201,莊,閒,輸,100,-100.0,-270.0
202,莊,莊,贏,100,95.0,-175.0
203,莊,閒,輸,100,-100.0,-275.0
204,莊,莊,贏,100,95.0,-180.0
205,莊,閒,輸,100,-100.0,-280.0
206,莊,莊,贏,100,95.0,-185.0
207,莊,莊,贏,100,95.0,-90.0
208,莊,和,和局,0,0.0,-90.0
209,莊,閒,輸,100,-100.0,-190.0
210,莊,和,和局,0,0.0,-190.0
211,莊,閒,輸,100,-100.0,-290.0
212,莊,莊,贏,100,95.0,-195.0
213,莊,閒,輸,100,-100.0,-295.0
214,莊,閒,輸,100,-100.0,-395.0
215,莊,閒,輸,100,-100.0,-495.0
216,莊,閒,輸,100,-100.0,-595.0
217,莊,莊,贏,100,95.0,-500.0
218,莊,莊,贏,100,95.0,-405.0
219,莊,閒,輸,100,-100.0,-505.0
220,莊,莊,贏,100,95.0,-410.0
221,莊,閒,輸,100,-100.0,-510.0
222,莊,莊,贏,100,95.0,-415.0
223,莊,閒,輸,100,-100.0,-515.0
224,莊,莊,贏,100,95.0,-420.0
225,莊,閒,輸,100,-100.0,-520.0
226,莊,閒,輸,100,-100.0,-620.0
227,莊,莊,贏,100,95.0,-525.0
228,閒,莊,輸,100,-100.0,-625.0
229,莊,閒,輸,100,-100.0,-725.0
230,莊,莊,贏,100,95.0,-630.0
231,閒,莊,輸,100,-100.0,-730.0
232,莊,閒,輸,100,-100.0,-830.0
233,莊,閒,輸,100,-100.0,-930.0
234,莊,閒,輸,100,-100.0,-1030.0
235,莊,閒,輸,100,-100.0,-1130.0
236,莊,莊,贏,100,95.0,-1035.0
237,閒,莊,輸,100,-100.0,-1135.0
238,莊,閒,輸,100,-100.0,-1235.0
239,莊,閒,輸,100,-100.0,-1335.0
240,莊,莊,贏,100,95.0,-1240.0
241,閒,莊,輸,100,-100.0,-1340.0
242,莊,莊,贏,100,95.0,-1245.0
243,莊,莊,贏,100,95.0,-1150.0
244,莊,和,和局,0,0.0,-1150.0
245,莊,莊,贏,100,95.0,-1055.0
246,莊,閒,輸,100,-100.0,-1155.0
247,莊,閒,輸,100,-100.0,-1255.0
248,莊,莊,贏,100,95.0,-1160.0
249,莊,閒,輸,100,-100.0,-1260.0
250,莊,閒,輸,100,-100.0,-1360.0
251,莊,閒,輸,100,-100.0,-1460.0
252,莊,閒,輸,100,-100.0,-1560.0
253,莊,閒,輸,100,-100.0,-1660.0
254,莊,閒,輸,100,-100.0,-1760.0
255,莊,閒,輸,100,-100.0,-1860.0
256,莊,莊,贏,100,95.0,-1765.0
257,莊,莊,贏,100,95.0,-1670.0
258,莊,閒,輸,100,-100.0,-1770.0
259,莊,和,和局,0,0.0,-1770.0
260,莊,莊,贏,100,95.0,-1675.0
261,莊,莊,贏,100,95.0,-1580.0
262,莊,閒,輸,100,-100.0,-1680.0
263,莊,閒,輸,100,-100.0,-1780.0
264,莊,閒,輸,100,-100.0,-1880.0
265,莊,莊,贏,100,95.0,-1785.0
266,莊,閒,輸,100,-100.0,-1885.0
267,莊,莊,贏,100,95.0,-1790.0
268,莊,閒,輸,100,-100.0,-1890.0
269,莊,莊,贏,100,95.0,-1795.0
270,閒,和,和局,0,0.0,-1795.0
271,閒,莊,輸,100,-100.0,-1895.0
272,莊,閒,輸,100,-100.0,-1995.0
273,莊,莊,贏,100,95.0,-1900.0
274,閒,莊,輸,100,-100.0,-2000.0
275,莊,閒,輸,100,-100.0,-2100.0
276,莊,莊,贏,100,95.0,-2005.0
277,閒,莊,輸,100,-100.0,-2105.0
278,莊,莊,贏,100,95.0,-2010.0
279,莊,莊,贏,100,95.0,-1915.0
280,莊,閒,輸,100,-100.0,-2015.0
281,莊,莊,贏,100,95.0,-1920.0
282,莊,閒,輸,100,-100.0,-2020.0
283,莊,莊,贏,100,95.0,-1925.0
284,莊,閒,輸,100,-100.0,-2025.0
285,莊,莊,贏,100,95.0,-1930.0
286,閒,閒,贏,100,100.0,-1830.0
287,莊,莊,贏,100,95.0,-1735.0
288,閒,和,和局,0,0.0,-1735.0
289,閒,莊,輸,100,-100.0,-1835.0
290,閒,閒,贏,100,100.0,-1735.0
291,莊,莊,贏,100,95.0,-1640.0
292,閒,莊,輸,100,-100.0,-1740.0
293,閒,莊,輸,100,-100.0,-1840.0
294,莊,莊,贏,100,95.0,-1745.0
295,莊,莊,贏,100,95.0,-1650.0
296,莊,閒,輸,100,-100.0,-1750.0
297,莊,莊,贏,100,95.0,-1655.0
298,莊,閒,輸,100,-100.0,-1755.0
299,莊,莊,贏,100,95.0,-1660.0
300,莊,莊,贏,100,95.0,-1565.0
301,莊,閒,輸,100,-100.0,-1665.0
302,莊,閒,輸,100,-100.0,-1765.0
303,莊,莊,贏,100,95.0,-1670.0
304,莊,閒,輸,100,-100.0,-1770.0
305,莊,閒,輸,100,-100.0,-1870.0
306,莊,莊,贏,100,95.0,-1775.0
307,閒,莊,輸,100,-100.0,-1875.0
308,莊,閒,輸,100,-100.0,-1975.0
309,莊,莊,贏,100,95.0,-1880.0
310,閒,閒,贏,100,100.0,-1780.0
311,莊,閒,輸,100,-100.0,-1880.0
312,莊,莊,贏,100,95.0,-1785.0
313,閒,閒,贏,100,100.0,-1685.0
314,莊,和,和局,0,0.0,-1685.0
315,莊,莊,贏,100,95.0,-1590.0
316,閒,莊,輸,100,-100.0,-1690.0
317,閒,閒,贏,100,100.0,-1590.0
318,莊,莊,贏,100,95.0,-1495.0
319,閒,莊,輸,100,-100.0,-1595.0
320,閒,莊,輸,100,-100.0,-1695.0
321,閒,莊,輸,100,-100.0,-1795.0
322,莊,莊,贏,100,95.0,-1700.0
323,莊,和,和局,0,0.0,-1700.0
324,莊,閒,輸,100,-100.0,-1800.0
325,莊,閒,輸,100,-100.0,-1900.0
326,莊,閒,輸,100,-100.0,-2000.0
327,莊,莊,贏,100,95.0,-1905.0
328,莊,閒,輸,100,-100.0,-2005.0
329,莊,莊,贏,100,95.0,-1910.0
330,閒,閒,贏,100,100.0,-1810.0
331,莊,閒,輸,100,-100.0,-1910.0
332,莊,莊,贏,100,95.0,-1815.0
333,閒,閒,贏,100,100.0,-1715.0
334,莊,閒,輸,100,-100.0,-1815.0
335,莊,閒,輸,100,-100.0,-1915.0
336,莊,閒,輸,100,-100.0,-2015.0
337,莊,閒,輸,100,-100.0,-2115.0
338,莊,莊,贏,100,95.0,-2020.0
339,閒,閒,贏,100,100.0,-1920.0
340,莊,莊,贏,100,95.0,-1825.0
341,閒,閒,贏,100,100.0,-1725.0
342,莊,閒,輸,100,-100.0,-1825.0
343,莊,閒,輸,100,-100.0,-1925.0
344,莊,莊,贏,100,95.0,-1830.0
345,閒,閒,贏,100,100.0,-1730.0
346,莊,閒,輸,100,-100.0,-1830.0
347,莊,閒,輸,100,-100.0,-1930.0
348,莊,閒,輸,100,-100.0,-2030.0
349,莊,閒,輸,100,-100.0,-2130.0
350,莊,莊,贏,100,95.0,-2035.0
351,閒,和,和局,0,0.0,-2035.0
352,閒,閒,贏,100,100.0,-1935.0
353,莊,閒,輸,100,-100.0,-2035.0
354,莊,莊,贏,100,95.0,-1940.0
355,閒,莊,輸,100,-100.0,-2040.0
356,閒,閒,贏,100,100.0,-1940.0
357,莊,莊,贏,100,95.0,-1845.0
358,閒,閒,贏,100,100.0,-1745.0
359,莊,閒,輸,100,-100.0,-1845.0
360,莊,莊,贏,100,95.0,-1750.0
361,閒,閒,贏,100,100.0,-1650.0
362,莊,閒,輸,100,-100.0,-1750.0
363,莊,莊,贏,100,95.0,-1655.0
364,閒,莊,輸,100,-100.0,-1755.0
365,閒,莊,輸,100,-100.0,-1855.0
366,閒,閒,贏,100,100.0,-1755.0
367,莊,莊,贏,100,95.0,-1660.0
368,閒,莊,輸,100,-100.0,-1760.0
369,閒,和,和局,0,0.0,-1760.0
370,閒,莊,輸,100,-100.0,-1860.0
371,閒,閒,贏,100,100.0,-1760.0
372,莊,莊,贏,100,95.0,-1665.0
373,閒,閒,贏,100,100.0,-1565.0
374,莊,莊,贏,100,95.0,-1470.0
375,閒,閒,贏,100,100.0,-1370.0
376,莊,和,和局,0,0.0,-1370.0
377,莊,莊,贏,100,95.0,-1275.0
378,閒,閒,贏,100,100.0,-1175.0
379,莊,和,和局,0,0.0,-1175.0
380,莊,莊,贏,100,95.0,-1080.0
381,閒,莊,輸,100,-100.0,-1180.0
382,閒,莊,輸,100,-100.0,-1280.0
383,閒,閒,贏,100,100.0,-1180.0
384,莊,閒,輸,100,-100.0,-1280.0
385,莊,莊,贏,100,95.0,-1185.0
386,閒,莊,輸,100,-100.0,-1285.0
387,閒,和,和局,0,0.0,-1285.0
388,閒,莊,輸,100,-100.0,-1385.0
389,閒,莊,輸,100,-100.0,-1485.0
390,閒,和,和局,0,0.0,-1485.0
391,閒,莊,輸,100,-100.0,-1585.0
392,閒,莊,輸,100,-100.0,-1685.0
393,閒,閒,贏,100,100.0,-1585.0
394,莊,莊,贏,100,95.0,-1490.0
395,閒,莊,輸,100,-100.0,-1590.0
396,閒,閒,贏,100,100.0,-1490.0
397,莊,和,和局,0,0.0,-1490.0
398,莊,莊,贏,100,95.0,-1395.0
399,閒,莊,輸,100,-100.0,-1495.0
400,閒,閒,贏,100,100.0,-1395.0
401,莊,莊,贏,100,95.0,-1300.0
402,閒,閒,贏,100,100.0,-1200.0
403,莊,和,和局,0,0.0,-1200.0
404,莊,莊,贏,100,95.0,-1105.0
405,閒,莊,輸,100,-100.0,-1205.0
406,閒,莊,輸,100,-100.0,-1305.0
407,閒,閒,贏,100,100.0,-1205.0
408,莊,和,和局,0,0.0,-1205.0
409,莊,莊,贏,100,95.0,-1110.0
410,閒,閒,贏,100,100.0,-1010.0
411,莊,閒,輸,100,-100.0,-1110.0
412,莊,莊,贏,100,95.0,-1015.0
413,閒,莊,輸,100,-100.0,-1115.0
414,閒,閒,贏,100,100.0,-1015.0
415,莊,和,和局,0,0.0,-1015.0
416,莊,和,和局,0,0.0,-1015.0
417,莊,閒,輸,100,-100.0,-1115.0
418,莊,莊,贏,100,95.0,-1020.0
419,閒,閒,贏,100,100.0,-920.0
420,莊,莊,贏,100,95.0,-825.0
421,閒,閒,贏,100,100.0,-725.0
422,莊,閒,輸,100,-100.0,-825.0
423,莊,閒,輸,100,-100.0,-925.0
424,莊,莊,贏,100,95.0,-830.0
425,閒,莊,輸,100,-100.0,-930.0
426,閒,閒,贏,100,100.0,-830.0
427,莊,莊,贏,100,95.0,-735.0
428,閒,莊,輸,100,-100.0,-835.0
429,閒,閒,贏,100,100.0,-735.0
430,莊,閒,輸,100,-100.0,-835.0
431,莊,莊,贏,100,95.0,-740.0
432,閒,莊,輸,100,-100.0,-840.0
433,閒,莊,輸,100,-100.0,-940.0
434,閒,閒,贏,100,100.0,-840.0
435,莊,閒,輸,100,-100.0,-940.0
436,莊,莊,贏,100,95.0,-845.0
437,閒,閒,贏,100,100.0,-745.0
438,莊,莊,贏,100,95.0,-650.0
439,閒,莊,輸,100,-100.0,-750.0
440,閒,莊,輸,100,-100.0,-850.0
441,閒,莊,輸,100,-100.0,-950.0
442,閒,莊,輸,100,-100.0,-1050.0
443,閒,和,和局,0,0.0,-1050.0
444,閒,閒,贏,100,100.0,-950.0
445,莊,莊,贏,100,95.0,-855.0
446,閒,莊,輸,100,-100.0,-955.0
447,閒,閒,贏,100,100.0,-855.0
448,莊,莊,贏,100,95.0,-760.0
449,閒,閒,贏,100,100.0,-660.0
450,莊,莊,贏,100,95.0,-565.0
451,閒,閒,贏,100,100.0,-465.0
452,莊,莊,贏,100,95.0,-370.0
453,閒,莊,輸,100,-100.0,-470.0
454,閒,莊,輸,100,-100.0,-570.0
455,閒,莊,輸,100,-100.0,-670.0
456,閒,閒,贏,100,100.0,-570.0
457,莊,閒,輸,100,-100.0,-670.0
458,莊,莊,贏,100,95.0,-575.0
459,閒,閒,贏,100,100.0,-475.0
460,莊,閒,輸,100,-100.0,-575.0
461,莊,閒,輸,100,-100.0,-675.0
462,莊,莊,贏,100,95.0,-580.0
463,閒,莊,輸,100,-100.0,-680.0
464,閒,莊,輸,100,-100.0,-780.0
465,閒,閒,贏,100,100.0,-680.0
466,莊,閒,輸,100,-100.0,-780.0
467,莊,閒,輸,100,-100.0,-880.0
468,莊,閒,輸,100,-100.0,-980.0
469,莊,閒,輸,100,-100.0,-1080.0
470,莊,閒,輸,100,-100.0,-1180.0
471,莊,和,和局,0,0.0,-1180.0
472,莊,閒,輸,100,-100.0,-1280.0
473,莊,閒,輸,100,-100.0,-1380.0
474,莊,莊,贏,100,95.0,-1285.0
475,閒,莊,輸,100,-100.0,-1385.0
476,閒,閒,贏,100,100.0,-1285.0
477,莊,莊,贏,100,95.0,-1190.0
478,閒,閒,贏,100,100.0,-1090.0
479,莊,莊,贏,100,95.0,-995.0
480,閒,莊,輸,100,-100.0,-1095.0
481,閒,莊,輸,100,-100.0,-1195.0
482,閒,閒,贏,100,100.0,-1095.0
483,莊,莊,贏,100,95.0,-1000.0
484,閒,閒,贏,100,100.0,-900.0
485,莊,莊,贏,100,95.0,-805.0
486,閒,莊,輸,100,-100.0,-905.0
487,閒,閒,贏,100,100.0,-805.0
488,莊,閒,輸,100,-100.0,-905.0
489,莊,莊,贏,100,95.0,-810.0
490,閒,莊,輸,100,-100.0,-910.0
491,閒,閒,贏,100,100.0,-810.0
492,莊,閒,輸,100,-100.0,-910.0
493,莊,和,和局,0,0.0,-910.0
494,莊,閒,輸,100,-100.0,-1010.0
495,莊,莊,贏,100,95.0,-915.0
496,閒,閒,贏,100,100.0,-815.0
497,莊,莊,贏,100,95.0,-720.0
498,閒,和,和局,0,0.0,-720.0
499,閒,莊,輸,100,-100.0,-820.0
500,閒,莊,輸,100,-100.0,-920.0
